Club Speed (mph),Attack Angle (deg),Club Path (deg),Club Face (deg),Face to Path (deg),Ball Speed (mph),Smash Factor,Launch Angle (deg),Launch Direction (deg),Backspin (rpm),Sidespin (rpm),Spin Rate (rpm),Spin Rate Type,Spin Axis (deg),Apex Height (ft),Total Distance (yards),Total Deviation Angle (deg),Total Deviation Distance (yards),Air Density (g/L),Temperature (F),Air Pressure (kPA),Carry Distance (yards),Carry Deviation Angle (deg),Carry Deviation Distance (yards)
80.21653543,-3.99,1.01,-0.27,-1.28,112.5626335,1.403234793,6.019999981,-0.090000004,3553.774902,-658.0116577,3614.179932,Measured,10.48999977,18.66797919,174.0376196,3.559999943,10.8158359,1.1315252,69.692,95.99,130.3696403,2.819999933,6.408574074
61.82891911,11.26,3.36,11.5,8.14,81.98371852,1.3259769,16.43000031,9.869999886,1894.771851,-1996.672729,2752.610107,Measured,46.5,22.80183664,109.7112858,19.79000092,37.15004508,1.1315252,69.692,95.99,84.84252169,17.92000008,26.10455035
78.85200429,-5.42,1.9,2.77,0.87,107.9769158,1.369361715,11.36999989,2.50999999,3472.554199,-892.2463379,3585.350098,Measured,14.40999985,36.64698188,162.9155744,7.730000019,21.90507512,1.1315252,69.692,95.99,142.410325,7.170000076,17.76027971
76.99534717,1.49,1.25,9.14,7.89,100.2818581,1.302440495,16.73999977,7.659999847,961.5960083,-1436.414673,1728.569946,Measured,56.20000076,32.11942245,149.5297416,18.01000023,46.23796892,1.1315252,69.692,95.99,117.6399822,16.14999962,32.72090997
83.07981389,-4.7,0.25,1.61,1.36,116.3877925,1.400915422,9.25,1.350000024,1831.057495,581.5491943,1921.189941,Measured,-17.62000084,23.91732271,197.9877442,-3.089999914,-10.66272966,1.1315252,69.692,95.99,141.3167117,-2.079999924,-5.129046432
81.6258053,-5.73,-1.69,-0.54,1.15,97.26198895,1.191559319,19.64999962,-0.660000026,3091.086914,-972.836731,3240.560059,Measured,17.46999931,56.3648304,151.6841611,5.349999905,14.15135562,1.1315252,69.692,95.99,135.6517945,4.800000191,11.34076978
82.81138153,-3.11,-0.8,-2.15,-1.35,95.83035109,1.157212322,21.01000023,-1.870000005,3075.999268,-297.2687378,3090.330078,Measured,5.519999981,60.76115636,151.7060381,-0.050000001,-0.131233593,1.1315252,69.692,95.99,136.0345575,-0.230000004,-0.557742772
85.58518253,-7.68,-1.36,2.77,4.13,114.374555,1.336382673,11.55000019,2.099999905,4857.982422,-1888.189941,5212.029785,Measured,21.23999977,48.81889801,168.1649216,11.65999985,33.96762846,1.1315252,69.692,95.99,153.4230023,10.90999985,29.04636862
74.6241947,3.92,-3.44,3.89,7.33,99.85683471,1.338129478,13.56999969,2.769999981,444.4780884,-337.7441406,558.2399902,Measured,37.22999954,19.94750631,171.905077,5.329999924,15.95581819,1.1315252,69.692,95.99,101.8482035,4.590000153,8.158355247
82.34162491,-6.0,-0.11,9.25,9.36,96.65801513,1.173865772,16.37000084,7.579999924,166.9898834,-1066.374268,1079.369995,Measured,81.09999847,23.49081315,144.0726219,15.28999996,38.00306212,1.1315252,69.692,95.99,97.08004882,13.36999989,22.45188177
,,,,,5.704187438,-2.549999952,64.51000214,-27.13999939,647.6799316,-71.27570343,651.5900269,Measured,6.28000021,0.885826807,1.104549421,-27.17000008,-0.503062126,1.1315252,69.692,95.99,0.568678894,-27.20000076,-0.262467186
62.52236936,11.0,-1.78,6.85,8.63,95.8527167,1.533094758,15.14999962,5.400000095,1029.990845,-466.5744629,1130.73999,Measured,24.37000084,26.87007736,156.2882805,9.199999809,24.98906428,1.1315252,69.692,95.99,112.9593186,8.399999619,16.49168846
85.87598425,-0.92,-2.26,5.53,7.79,101.0200426,1.176348003,12.82999992,4.260000229,757.9380493,1150.783936,1377.959961,Measured,-56.63000107,19.71784852,160.1924713,-3.849999905,-10.75021864,1.1315252,69.692,95.99,101.2467212,-1.629999995,-2.8762031
79.65730136,-3.94,-1.76,-7.85,-6.09,96.92645363,1.216793087,4.409999847,-6.670000076,847.6216431,-943.0327759,1267.97998,Measured,48.04999924,2.460629921,132.8630773,-3.119999886,-7.228784048,1.1315252,69.692,95.99,44.33508412,-4.539999962,-3.510498729
78.11381532,-3.75,-3.32,-4.28,-0.96,115.0679998,1.473081289,9.130000114,-3.930000067,2514.541992,745.7960815,2622.810059,Measured,-16.52000046,27.39501437,187.0953651,-9.149999619,-29.75721685,1.1315252,69.692,95.99,145.6255508,-8.220000267,-20.81146182
85.71939871,-5.57,-1.52,-2.59,-1.07,104.7109909,1.221555359,16.15999985,-2.319999933,2471.574463,-373.7904968,2499.679932,Measured,8.600000381,49.24540758,170.3193411,0.319999993,0.940507452,1.1315252,69.692,95.99,149.3657063,0.02,0.043744531
83.46009306,-3.76,0.06,-0.85,-0.91,113.5245168,1.360225141,10.30000019,-0.689999998,1160.736938,1049.542358,1564.880005,Measured,-42.11999893,20.11154893,188.757662,-8.489999771,-27.87620272,1.1315252,69.692,95.99,121.3801376,-6.400000095,-13.53893276
78.15855404,-1.42,-2.59,-3.23,-0.64,111.8468146,1.431024614,10.5,-2.980000019,2763.286377,-121.1308823,2765.939941,Measured,2.50999999,29.29790126,163.0468026,-2.470000029,-7.020997459,0.9508776,69.692,80.74,147.7034094,-2.470000029,-6.353893201
83.21403006,-2.34,0.35,-6.3,-6.65,95.40533627,1.146505417,3.940000057,-5.130000114,1557.684814,-999.6317749,1850.849976,Measured,32.68999863,2.26377952,54.1885381,-3.029999971,-2.865266716,0.9508776,69.692,80.74,54.1885381,-3.029999971,-2.865266716
68.96474588,3.93,-6.03,16.8,22.83,74.2662866,1.0768732,17.11000061,13.03999996,1461.634399,-1311.449463,1963.73999,Measured,41.90000153,18.70078678,75.69991385,17.85000038,23.20647344,0.9508776,69.692,80.74,75.69991385,17.85000038,23.20647344
85.54044381,-2.08,-1.42,3.61,5.03,102.2279903,1.195083702,13.55000019,2.779999971,5463.605469,-3594.380127,6539.919922,Measured,33.34000015,36.97506712,147.0144277,14.61999989,37.11723384,0.9508776,69.692,80.74,128.8604569,13.43000031,29.92126051
81.64817466,-2.35,-5.24,5.31,10.55,100.7516126,1.233972628,16.78000069,3.710000038,1690.30603,-908.2340698,1918.859985,Measured,28.25,38.48425047,160.0721731,9.420000076,26.19203933,0.9508776,69.692,80.74,136.51575,8.699999809,20.64741815
82.29688618,-5.41,-4.83,0.77,5.6,111.4441654,1.354172321,12.39999962,0.02,3652.749512,-1728.206787,4040.949951,Measured,25.31999969,39.20603612,170.5708675,8.100000381,24.02668341,0.9508776,69.692,80.74,151.8263362,7.309999943,19.31321068
83.03507516,-3.7,-1.72,-2.82,-1.1,102.5187944,1.234644446,1.570000052,-2.539999962,1611.776978,-1998.210327,2567.22998,Measured,51.11000061,0.426509171,176.6732317,1.129999995,3.488626484,0.9508776,69.692,80.74,28.71828546,-0.670000017,-0.339020125
81.64817466,-4.19,-0.95,7.73,8.68,111.4665395,1.36520553,13.55000019,6.230000019,4842.428711,-1935.853027,5215.040039,Measured,21.79000092,48.98294063,167.2134666,14.25,41.17454235,0.9508776,69.692,80.74,155.861772,14.06999969,37.90463675
81.93897638,-4.86,-1.37,-11.13,-9.76,83.8403712,1.023205011,8.68999958,-9.31000042,4996.241699,-753.8265991,5052.790039,Measured,8.579999924,11.28608943,98.70953864,-9.31000042,-15.97768991,0.9508776,69.692,80.74,79.2432186,-7.789999962,-10.73928226
82.45347173,-4.69,0.1,19.61,19.51,85.11542421,1.032284298,11.31000042,16.12000084,10112.16016,3217.481445,10611.69043,Measured,-17.64999962,21.98162667,103.5761145,10.67000008,19.18197825,0.9508776,69.692,80.74,92.72747257,11.19999981,18.01181027
82.20740873,-7.13,-1.73,3.96,5.69,110.9744108,1.349931989,7.820000172,3.039999962,4237.109375,-1800.291748,4603.709961,Measured,23.02000046,21.45669279,159.3394542,10.18999958,28.17147882,0.9508776,69.692,80.74,132.1959725,9.149999619,21.01924684
83.92984968,-2.6,-5.03,-2.79,2.24,81.29026519,0.968550111,11.03999996,-2.920000076,7937.452637,-776.8753662,7975.379883,Measured,5.590000153,17.55249313,103.8932633,-1.179999948,-2.132545984,0.9508776,69.692,80.74,83.94575912,-1.610000014,-2.362204818
84.89173228,-5.69,-2.05,2.91,4.96,112.7639581,1.328326742,13.06000042,2.130000114,3501.20752,-1608.894775,3853.179932,Measured,24.68000031,42.97900388,168.2852197,9.920000076,29.00262517,0.9508776,69.692,80.74,157.3600168,9.380000114,25.65616698
86.54706514,-3.84,-3.69,4.18,7.87,107.551901,1.242698419,14.23999977,2.980000019,2455.741943,-1065.749023,2677.030029,Measured,23.45999908,38.68110224,169.8818858,9.039999962,26.70603683,0.9508776,69.692,80.74,147.6924793,8.350000381,21.44575745
0.0,0.0,0.0,,-33.7,44.53740123,inf,58.97000122,-27.68000031,1515.885498,544.5571289,1610.72998,Measured,-19.76000023,47.11285977,35.59711203,-31.70999908,-18.7117242,0.9508776,69.692,80.74,33.7160979,-31.39999962,-17.56342899
0.0,0.0,0.0,,,19.01395848,inf,61.09999847,-67.19000244,493.6644592,371.462738,617.8099976,Measured,-36.95999908,9.18635155,10.95800575,-67.98000336,-10.1596675,0.9508776,69.692,80.74,6.64916877,-68.44000244,-6.17891524
0.0,0.0,0.0,-0.94,-0.94,107.7084859,inf,9.180000305,-0.769999981,3054.074463,-1437.789429,3375.590088,Measured,25.20999908,20.96456649,157.567806,5.679999828,15.59492588,0.9508776,69.692,80.74,125.929573,4.599999905,10.09405024
,,,,,113.9942714,-50.95999908,11.06000042,-0.25999999,3596.511475,-1454.545532,3879.51001,Measured,22.02000046,35.95800537,170.1880961,6.519999981,19.32414707,0.9508776,69.692,80.74,154.4619483,5.960000038,16.05424355
74.71367215,-4.27,-4.39,-0.32,4.07,93.5934148,1.252694615,19.80999947,-0.810000002,5527.520996,-2006.392456,5880.399902,Measured,19.95000076,54.26509487,142.1697288,9.43999958,23.32677157,0.9508776,69.692,80.74,126.78259,5.710000038,12.60936104
77.53221188,-4.12,-3.49,-3.76,-0.27,104.0175376,1.341604155,16.03000069,-3.529999971,4266.314453,-93.09130859,4267.330078,Measured,1.25,52.3293957,153.0511778,-3.279999971,-8.75984277,0.9508776,69.692,80.74,153.0511778,-3.279999971,-8.75984277
70.77666428,3.19,-4.72,2.18,6.9,83.61668099,1.181415963,20.55999947,1.200000048,4998.847656,-2081.843262,5415.029785,Measured,22.61000061,42.29002737,113.8232741,7.769999981,15.37620343,0.9508776,69.692,80.74,106.2226567,7.440000057,13.74671883
77.48747316,-3.48,-2.41,-2.37,0.04,96.97118485,1.251443374,2.109999895,-2.25,9254.181641,1238.059326,9336.629883,Measured,-7.619999886,4.330708834,101.7497823,-4.489999771,-7.961505041,0.9508776,69.692,80.74,78.13866683,-3.950000048,-5.380577511
80.2389048,-2.67,-1.09,-0.38,0.71,105.829459,1.318929506,19.51000023,-0.449999988,3928.093506,-792.0424805,4007.149902,Measured,11.39999962,69.06167729,172.4190766,3.130000114,9.426946507,0.9508776,69.692,80.74,160.7174177,3.339999914,9.361330293
82.45347173,-3.68,-3.11,-4.47,-1.36,111.0191506,1.346446041,16.65999985,-4.059999943,5408.493652,-191.7041321,5411.890137,Measured,2.029999971,69.25853219,175.6452325,-3.690000057,-11.29702529,0.9508776,69.692,80.74,166.9182031,-3.529999971,-10.26902925
77.17430208,1.08,-6.43,-4.49,1.94,89.43271193,1.158840566,18.87000084,-4.489999771,3556.592041,585.6016846,3604.47998,Measured,-9.350000381,42.61810949,134.5909883,-2.819999933,-6.60542428,0.9508776,69.692,80.74,120.0459281,-7.0,-14.63254606
80.05994989,-4.79,-3.19,0.06,3.25,79.74678223,0.996088335,,-0.349999994,3339.631104,-1548.080078,3680.98999,Measured,24.87000084,0.0,48.25021755,-0.629999995,-0.524934371,0.9508776,69.692,80.74,0.0,-93.38999939,0.0
80.77576951,-5.29,-0.6,-2.72,-2.12,104.375447,1.292162832,15.77000046,-2.309999943,4120.390137,39.55412292,4120.580078,Measured,-0.550000012,51.08267616,166.6119927,-3.039999962,-8.836395367,0.9508776,69.692,80.74,151.6294771,-2.579999924,-6.835083115
78.49409449,0.12,3.2,-0.4,-3.6,101.4450574,1.292390951,18.48999977,0.07,3529.836426,-564.7562866,3574.72998,Measured,9.090000153,56.62729734,168.3617639,2.619999886,7.699037579,0.9508776,69.692,80.74,149.5188115,2.75,7.174103175
81.15604868,-4.06,-4.07,-4.02,0.05,111.1533613,1.3696251,17.79000092,-3.809999943,3934.847168,195.8882599,3939.719971,Measured,-2.849999905,69.68503862,174.0485498,-5.03000021,-15.2559053,0.9508776,69.692,80.74,174.0485498,-5.03000021,-15.2559053
78.74015748,-2.87,0.02,1.9,1.88,95.9421962,1.218465892,18.36000061,1.559999943,3416.542236,-1044.541748,3572.649902,Measured,17.0,47.70341195,146.7082173,7.110000134,18.16491755,0.9508776,69.692,80.74,134.9409442,6.190000057,14.54505708
80.5968146,-4.51,0.71,-0.94,-1.65,103.1898735,1.280321984,1.730000019,-0.689999998,4315.841797,-1984.152832,4750.089844,Measured,24.69000053,1.476377914,102.3184575,-0.529999971,-0.951443575,0.9508776,69.692,80.74,35.30183594,1.029999971,0.634295695
80.86524696,-2.69,1.18,-0.06,-1.24,112.7415925,1.394190914,19.06999969,0.100000001,4812.937988,372.8704529,4827.359863,Measured,-4.429999828,82.34908262,179.2213527,-1.75,-5.468066492,0.9508776,69.692,80.74,175.0218649,-1.639999986,-5.019685206
75.13869005,1.83,1.87,2.46,0.59,93.97368987,1.250669792,18.90999985,2.25,3088.387695,432.3956299,3118.51001,Measured,-7.96999979,47.17847807,149.070426,-1.320000052,-3.423009749,0.9508776,69.692,80.74,132.1850424,0.349999994,0.809273851
75.72029349,-5.38,-4.8,-1.58,3.22,89.63403654,1.183751837,12.80000019,-1.899999976,5413.358887,-2735.670166,6065.339844,Measured,26.80999947,24.73753268,119.2694636,5.809999943,12.07349077,0.9508776,69.692,80.74,101.9575715,4.849999905,8.617672916
74.2662849,-3.37,-1.09,-2.64,-1.55,95.06979241,1.280120482,19.46999931,-2.309999943,6134.647949,-558.2966309,6160.0,Measured,5.199999809,57.8084017,141.8307113,-1.210000038,-2.985564325,0.9508776,69.692,80.74,131.769464,-0.620000005,-1.432633358
74.64656407,-3.3,3.9,1.79,-2.11,90.01432015,1.205873589,6.789999962,1.960000038,2814.074219,-1328.404541,3111.860107,Measured,25.27000046,6.922571834,77.28564979,5.519999981,7.436570637,0.9508776,69.692,80.74,70.70210141,5.059999943,6.233595592
74.91499642,-1.87,1.66,-3.22,-4.88,95.74087159,1.277993408,20.32999992,-2.440000057,5008.772949,2293.195313,5508.77002,Measured,-24.60000038,57.11942207,133.0271209,-10.72000027,-24.74846802,0.9508776,69.692,80.74,133.0271209,-10.72000027,-24.74846802
75.29527559,-2.06,1.08,6.52,5.44,89.67877629,1.191027931,19.94000053,5.489999771,4275.335938,-1678.929932,4593.180176,Measured,21.44000053,46.62073503,134.2847779,12.32999992,28.68547631,0.9508776,69.692,80.74,120.1443576,11.73999977,24.45319402
75.47423049,-2.36,6.5,21.58,15.08,84.53382452,1.120035593,0.75999999,18.54000092,239.5451508,-1689.47229,1706.369995,Measured,81.93000031,0.032808398,64.34820664,14.96000004,16.61198554,0.9508776,69.692,80.74,6.13517075,18.96999931,1.99037626
76.79402291,-4.21,8.72,,26.76,82.22977434,1.070783522,9.880000114,30.23999977,3709.677246,-8035.843262,8850.790039,Measured,65.22000122,8.005249532,68.95231763,41.08000183,45.30839928,0.9508776,69.692,80.74,55.80708528,39.20000076,35.26902887
75.74266285,-4.66,5.06,29.73,24.67,79.85862733,1.054341428,11.11999989,25.04999924,6364.841797,-1450.730103,6528.080078,Measured,12.84000015,15.15747994,81.79133958,28.60000038,39.16229372,0.9508776,69.692,80.74,81.79133958,28.60000038,39.16229372
73.97548318,-5.76,4.69,12.61,7.92,86.61417596,1.17084975,12.61999989,10.94999981,4022.80957,-2282.48877,4625.22998,Measured,29.56999969,19.75065611,118.7554641,18.70000076,38.07961471,0.9508776,69.692,80.74,91.57917527,17.17000008,27.03411998
75.42949177,-6.27,-3.33,18.08,21.41,77.75590176,1.03084218,13.32999992,14.43999958,3684.12085,-1350.384399,3923.810059,Measured,20.12999916,16.46981621,91.73228046,20.88999939,32.70997359,0.9508776,69.692,80.74,79.46194626,18.20999908,24.835957
75.78740157,-5.09,0.39,7.45,7.06,91.89334697,1.212514812,23.0,6.170000076,7258.238281,-2370.956055,7635.669922,Measured,18.09000015,65.15748232,131.802271,13.80000019,31.44138233,0.9508776,69.692,80.74,124.4313197,13.46000004,28.96981602
72.81227631,-3.44,-9.06,9.64,18.7,81.26789959,1.116129089,3.99000001,6.78000021,7117.801758,-259.7539978,7122.540039,Measured,2.089999914,3.149606229,57.89588651,7.130000114,7.185039558,0.9508776,69.692,80.74,57.89588651,7.130000114,7.185039558
74.4452398,-5.92,-6.04,12.58,18.62,75.85450932,1.018930284,,9.569999695,317.6118469,-2996.71582,3013.5,Measured,83.94999695,0.0,52.09973687,9.369999886,8.486439445,0.9508776,69.692,80.74,0.0,-147.1000061,0.0
76.21241947,-5.46,-5.31,-7.96,-2.65,91.73675358,1.203698219,19.04999924,-7.199999809,3217.278809,257.1607056,3227.540039,Measured,-4.570000172,45.24278203,127.8543347,-8.619999886,-19.16010549,0.9508776,69.692,80.74,127.8543347,-8.619999886,-19.16010549
74.33339298,-6.47,-5.15,-5.58,-0.43,69.0989607,0.929581685,8.659999847,-5.230000019,4611.61377,-1280.647339,4786.129883,Measured,15.52000046,5.971128781,51.27952689,-3.309999943,-2.952755958,0.9508776,69.692,80.74,51.26859259,-3.309999943,-2.952755958
,,,,,90.95382929,-40.65999985,1.700000048,-4.440000057,1351.330078,-1470.590088,1997.180054,Measured,47.41999817,0.328083994,71.8175833,-2.039999962,-2.559055024,0.9508776,69.692,80.74,26.25765554,-2.950000048,-1.3560805
65.49749463,8.07,-7.22,-4.84,2.38,79.0533289,1.206967218,19.36000061,-4.869999886,2141.861084,306.3577271,2163.659912,Measured,-8.140000343,30.08530209,106.8678928,-7.449999809,-13.85608057,0.9508776,69.692,80.74,96.9160135,-6.28000021,-10.5971124
78.20329277,-5.72,2.77,-1.8,-4.57,100.5950278,1.286327266,18.22999954,-1.129999995,4094.793701,423.1557312,4116.600098,Measured,-5.900000095,56.26640295,156.3429645,-3.269999981,-8.912947964,0.9508776,69.692,80.74,146.1504805,-3.029999971,-7.720909824
75.34001432,-6.37,1.68,9.35,7.67,82.14030337,1.090261319,1.860000014,7.889999866,1598.940796,-1372.395386,2107.149902,Measured,40.63999939,0.328083994,61.62510769,9.960000038,10.66272966,0.9508776,69.692,80.74,23.26115536,9.180000305,3.707349196
73.841267,-2.84,-3.04,-1.65,1.39,89.61167093,1.213571687,20.37000084,-1.74000001,3561.095703,-430.3092957,3587.0,Measured,6.889999866,48.22834583,151.7825823,3.329999924,8.80358726,0.9508776,69.692,80.74,123.90639,0.0,0.043744531
77.26377953,-4.03,0.11,1.3,1.19,97.59753281,1.263173164,20.40999985,1.080000043,4412.880859,-706.8289185,4469.129883,Measured,9.100000381,61.61417548,153.4230023,4.829999924,12.91557351,0.9508776,69.692,80.74,141.1526764,4.079999924,10.05030575
75.38475304,-4.68,3.85,0.67,-3.18,102.5635256,1.360534079,18.86000061,1.029999971,5317.090332,397.9275513,5331.959961,Measured,-4.28000021,65.45275841,158.5629981,-0.709999979,-1.979440007,0.9508776,69.692,80.74,149.5625487,-0.460000008,-1.213910777
78.87437366,-7.17,6.19,2.16,-4.03,99.81209496,1.265456578,14.81000042,2.549999952,5602.413574,-648.2213745,5639.790039,Measured,6.599999905,44.78346332,147.0363046,5.230000019,13.40769929,0.9508776,69.692,80.74,136.1439172,4.860000134,11.53762051
76.90586972,-4.08,5.26,2.16,-3.1,100.8410921,1.311227511,19.43000031,2.430000067,4629.416992,117.1829453,4630.899902,Measured,-1.450000048,63.51706237,158.9785598,2.210000038,6.13517075,0.9508776,69.692,80.74,147.6268652,2.089999914,5.391513373
78.49409449,-4.21,7.04,2.78,-4.26,104.4425524,1.330578473,19.79999924,3.160000086,4868.100098,250.8666229,4874.560059,Measured,-2.950000048,71.68635296,163.9216966,2.279999971,6.5179353,0.9508776,69.692,80.74,156.1898593,2.299999952,6.26640422
78.11381532,-4.88,7.68,11.91,4.23,92.45258105,1.183562481,15.67000008,10.73999977,4807.682617,-2047.675659,5225.589844,Measured,23.06999969,35.56430496,138.8670203,18.55999947,44.19291322,0.9508776,69.692,80.74,117.2025352,17.61000061,35.4658796
77.08482462,-6.26,4.96,2.77,-2.19,99.02917067,1.284677901,16.76000023,2.890000105,5823.983887,-311.3379822,5832.299805,Measured,3.059999943,52.29658655,150.5686709,4.980000019,13.05774232,0.9508776,69.692,80.74,137.9046353,4.119999886,9.919072282
88.3813529,,,,,60.86703446,0.688686385,1.389999986,36.81999969,6332.83252,771.9648438,6379.709961,Measured,-6.949999809,0.131233593,29.41819731,36.54999924,17.51968554,0.9508776,69.692,80.74,7.2834644,36.65000153,4.341644826
69.72530422,-7.07,-4.31,12.31,16.62,65.20669206,0.935194085,25.46999931,9.579999924,4846.436523,-1450.313354,5058.790039,Measured,16.65999985,32.70997463,84.29571504,13.77999973,20.07874082,0.9508776,69.692,80.74,73.10804733,13.39000034,16.92913336
76.77165354,-0.81,13.19,-12.08,-25.27,66.59359444,0.867424256,29.15999985,-8.270000458,4565.685547,118.7592773,4567.22998,Measured,-1.49000001,42.65091864,89.00918568,-9.010000229,-13.94356955,0.9508776,69.692,80.74,79.111982,-9.029999733,-12.42344669
71.08983536,7.48,20.51,-0.49,-21.0,55.81156219,0.785084983,28.20000076,2.160000086,5229.762695,148.8209686,5231.879883,Measured,-1.629999995,27.65748132,66.41513511,1.899999976,2.209098842,0.9508776,69.692,80.74,57.0975493,1.960000038,1.94663164
69.65819613,-4.43,-4.09,-15.44,-11.35,77.39799229,1.111111062,22.94000053,-13.19999981,7472.458984,1547.47168,7631.009766,Measured,-11.69999981,43.73359555,104.3197719,-17.72999954,-31.78040187,0.9508776,69.692,80.74,95.13341849,-17.53000069,-28.64173287
73.08070866,-8.24,-2.07,-10.41,-8.34,84.69040938,1.158861359,24.32999992,-8.81000042,7887.220703,946.0792236,7943.759766,Measured,-6.840000153,59.71128859,118.832025,-12.02999973,-24.75940441,0.9508776,69.692,80.74,110.6955394,-11.93999958,-22.91119943
